Session ID,Event Time,Custom Attribute 1,Custom Attribute 2,Account Number,Final Review Status,Risk Rating,Policy Score,True IP Geo,Agent Type,OS,UA Browser,Browser Language,Browser String,Input IP Score,Input IP Worst Score,True IP Score,True IP Result,True IP Worst Score,True IP Routing Type,Custom Output 18,Reasons
6178a4a1-a37f-4ef9-af2d-10894a5258ad,2018-03-12 08:56:24.918 UTC,false,odhr,e87a1195d8014f13adc2b0b135e2e4e6,,low,-24,LU,browser_computer,Windows,ie 11.0,en-GB,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,-26,-100,-26,success,-100,,,"{""SmartIDToday GT avg4weeks"",""IP7daysDistanceBelowAverage30Days"",""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""UK brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""InputIPGEO GT 2 in a year"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""Exact ID Rejected this Month (Global)"",""True Ip Rejected This Week (Global)"",""Input Ip Rejected This Week (Global)"",""IF NOT Good Persona 3 Month"",""GT 2 IPGEO a year"",""GT 3 IPGEO a year"",""GT 4 IPGEO a year"",""ImagesDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""Attrb7 seen GT 2 Accounts"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple Browser per Account (2/week) "",""Multiple ExactID per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple ScreenRes per Account (2/week) "",""Multiple OS per Account (2/week) "",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 3 out of 4"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""NoMobileDevice"",""EU brands"",""UK brand:36546379:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
fb343ec7-c9fe-4615-befb-185bdb509a92,2018-03-12 08:53:53.534 UTC,false,homelidays_fr,130a7c924f97465c9bf68a414e32e41f,,high,-100,NL,browser_computer,OS X,firefox 58.0,"fr,fr-FR;q=0.8,en-US;q=0.5,en;q=0.3",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0,0,0,-24,success,-55,fixed,,"{""Device and email with more than 2 times a day"",""IP7daysDistanceBelowAverage30Days"",""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""InputIPGEO GT 3 in a hour"",""Account Number and DNS IP LT 2"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID InputRegion System Age 1 Day"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""New Device (Exact ID)"",""Email Rejected This Week (Local)"",""Account Rejected This Hour (Local)"",""Exact ID Rejected This Week (Local)"",""True Ip Rejected This Day (Global)"",""True Ip Rejected This Day (Local)"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Local)"",""IF NOT Good Persona 3 Month"",""New Device"",""2 or More Session ID Replays"",""GT 2 IPGEO a year"",""GT 3 IPGEO a year"",""GT 4 IPGEO a year"",""ImagesDisabled"",""FlashDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""VM_Detection"",""GEO_Spoofing"",""Identity_Negative_History"",""HiddenProxy"",""DeviceProxyGeoMismatch"",""ProxyTrueOrganizationMismatch"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""DNS Resolver over 1000 miles from True IP"",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""IF NOT Persona ID Input IP Passed Before"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""Conditions for ATO  trend on IT brand Lang mism"",""LangMismatch OR VMDetection"",""IF Login NOT Consistent"",""NoMobileDevice"",""NewDevice NoPriorAccess PotentialScripting"",""Brand UK FR NA or Nordics"",""Account or IP rejected this day (local)"",""FR Brand New Login to old Account"",""Spoofing OR VM"",""Exclude Good login events"",""EU brands"",""French brand:36546376:"",""IF high risk login"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
fb343ec7-c9fe-4615-befb-185bdb509a92,2018-03-12 08:52:38.792 UTC,false,homelidays_fr,130a7c924f97465c9bf68a414e32e41f,,high,-100,NL,browser_computer,OS X,firefox 58.0,"fr,fr-FR;q=0.8,en-US;q=0.5,en;q=0.3",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0,0,0,-24,success,-55,fixed,,"{""Device and email with more than 2 times a day"",""IP7daysDistanceBelowAverage30Days"",""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID InputRegion System Age 1 Day"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""New Device (Exact ID)"",""Email Rejected This Week (Local)"",""Account Rejected This Hour (Local)"",""Exact ID Rejected This Week (Local)"",""True Ip Rejected This Day (Global)"",""True Ip Rejected This Day (Local)"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Local)"",""IF NOT Good Persona 3 Month"",""New Device"",""2 or More Session ID Replays"",""GT 2 IPGEO a year"",""GT 3 IPGEO a year"",""GT 4 IPGEO a year"",""ImagesDisabled"",""FlashDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""VM_Detection"",""GEO_Spoofing"",""Identity_Negative_History"",""HiddenProxy"",""DeviceProxyGeoMismatch"",""ProxyTrueOrganizationMismatch"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""DNS Resolver over 1000 miles from True IP"",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""IF NOT Persona ID Input IP Passed Before"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""Conditions for ATO  trend on IT brand Lang mism"",""LangMismatch OR VMDetection"",""IF Login NOT Consistent"",""NoMobileDevice"",""NewDevice NoPriorAccess PotentialScripting"",""Brand UK FR NA or Nordics"",""Account or IP rejected this day (local)"",""FR Brand New Login to old Account"",""Spoofing OR VM"",""Exclude Good login events"",""EU brands"",""French brand:36546376:"",""IF high risk login"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
fb343ec7-c9fe-4615-befb-185bdb509a92,2018-03-12 08:52:23.167 UTC,false,homelidays_fr,130a7c924f97465c9bf68a414e32e41f,,high,-100,NL,browser_computer,OS X,firefox 58.0,"fr,fr-FR;q=0.8,en-US;q=0.5,en;q=0.3",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0,0,0,-24,success,-55,fixed,,"{""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID InputRegion System Age 1 Day"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""New Device (Exact ID)"",""Account Rejected This Week (Local)"",""Email Rejected This Month (Local)"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""GT 3 IPGEO a year"",""GT 4 IPGEO a year"",""ImagesDisabled"",""FlashDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""VM_Detection"",""GEO_Spoofing"",""Identity_Negative_History"",""HiddenProxy"",""DeviceProxyGeoMismatch"",""ProxyTrueOrganizationMismatch"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""DNS Resolver over 1000 miles from True IP"",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""IF NOT Persona ID Input IP Passed Before"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""Conditions for ATO  trend on IT brand Lang mism"",""LangMismatch OR VMDetection"",""IF Login NOT Consistent"",""NoMobileDevice"",""NewDevice NoPriorAccess PotentialScripting"",""Brand UK FR NA or Nordics"",""FR Brand New Login to old Account"",""Spoofing OR VM"",""Exclude Good login events"",""EU brands"",""French brand:36546376:"",""IF high risk login"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
44e3e3db-c118-4bd4-9995-5302c08286ca,2018-03-12 08:49:22.763 UTC,false,odhr,930f8271850a4ca88255a396e410dc9f,,low,-15,IL,browser_mobile,iOS,safari 0.0,en-gb,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) GSA/41.0.178428663 Mobile/14D27 Safari/602.1",-20,-100,-40,success,-100,mobile gateway,,"{""Email with more than 2 devices in a day"",""Device and email with more than 2 times a day"",""DistinctGEOTodayHigherThan30Days"",""SmartIDToday GT avg4weeks"",""IP7daysDistanceAboveAverage30Days"",""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""MobileDevice"",""UK brand"",""Time Zone True Geo Mismatch"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""browser language per account LT 3 times"",""DNS IP ISP per account LT 3 times"",""Trust Tag Found Challenge Passed 90 days"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score -20 to -11"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""True Ip Rejected This Day (Global)"",""True Ip Rejected This Month (Local)"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Month (Local)"",""IF NOT Good Persona 3 Month"",""GT 2 IPGEO a year"",""UUID Traveled 200 miles (Input IP/Day)"",""UUID Traveled 200 miles (Input IP/Week)"",""UUID Traveled 500 miles (Input IP/Day)"",""UUID Traveled 1000 miles (Input IP/Day)"",""Over 15 Global Events this Hour (True IP)"",""IP in Global Blackist"",""IP in Global Threat List"",""Proxy IP in Global Threat List"",""Identity_Spoofing"",""Identity_Negative_History"",""TransparentProxy"",""Attrb7 seen GT 2 Accounts"",""Account Number with more than 2 devices in a day"",""Multiple TrueIP per Account (2/day) "",""Multiple InputIP per Account (2/day) "",""Multiple Browser per Account (2/day) "",""Multiple ExactID per Account (2/day) "",""Multiple SmartID per Account (2/day) "",""Multiple ScreenRes per Account (2/day) "",""Multiple OS per Account (2/day) "",""Session Anomaly"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""EU brands"",""UUID traveled"",""UK brand:36546379:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
7c379ba8-1606-4698-a1b3-11aa75271582,2018-03-12 07:49:29.768 UTC,false,homelidays_fr,2804d3d0cc8040afb284e6de7ae2bcb8,,low,-4,FR,browser_computer,Windows,chrome 64.0,"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",-21,-100,-21,success,-100,,,"{""SmartIDToday GT avg4weeks"",""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Standard Screen Resolution"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""Trust Tag Found Challenge Passed 6 months"",""True IP to Account GT 1 Passed 1dayOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before for the Account"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""Exact ID Rejected (Global)"",""True Ip Rejected This Week (Global)"",""Input Ip Rejected This Week (Global)"",""IF NOT Good Persona 3 Month"",""ImagesDisabled"",""FlashDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 3 out of 4"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""NoMobileDevice"",""EU brands"",""French brand:36546376:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
114242c6-60e8-4ad5-b368-042d96063356,2018-03-12 07:49:17.153 UTC,false,homeaway_us,f1a5285bfafd42b5a78a354335ac9a99,,trusted,34,,browser_computer,Windows,firefox 58.0,"de,en-US;q=0.7,en;q=0.3",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0,-30,-58,,,,,,"{""Device associated with more than 2 emails a day"",""Device associated with more than 2 emails a week"",""Device and email with more than 2 times a day"",""SmartIDToday GT avg4weeks"",""IP7daysDistanceAboveAverage30Days"",""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Pattern Account is Old"",""Pattern Input IP Geo US"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""Account Number and DNS IP over 5"",""InputIPGEO GT 2 in a year"",""Trust Tag Found Challenge Passed 90 days"",""Account with 4 Consistent Attributes "",""Account with 3 Consistent Attributes"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputGeo Consistent 3 Month"",""Persona ID InputRegion System Same 3MTH"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Same 3MTH"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID InputRegion System Same 1MTH"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""GOOD PersonaID 10 CustAttr5 in Acct Age GT Week"",""GOOD PersonaID 10 CustAttr3 in Acct Age GT Week"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""Smart ID Traveled 200 miles (Input IP/ Day) "",""Smart ID Traveled 200 miles (Input IP/ Week) "",""IF Smart ID Traveled"",""GT 2 IPGEO a year"",""ImagesDisabled"",""FlashDisabled"",""UUID Traveled 200 miles (Input IP/Day)"",""UUID Traveled 200 miles (Input IP/Week)"",""UUID Traveled 500 miles (Input IP/Day)"",""UUID Traveled 1000 miles (Input IP/Day)"",""Proxy IP in Global Threat List"",""GEO_Spoofing"",""AnonymousProxy"",""3ProxyPerDeviceDay -Global"",""Attrb7 seen GT 2 Accounts"",""Multiple brand per account (2/day)"",""IF multiple brand"",""Multiple InputIP per Account (2/day) "",""Multiple Browser per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple OS per Account (2/week) "",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""NA brand:36546388:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
fe9fe598-9e84-4b82-9e44-99155b91d377,2018-03-12 07:20:35.835 UTC,false,abritel,680e899480804e3bb806d4eb0ddf7c37,,medium,-25,FR,browser_computer,Windows,ie 11.0,fr-FR,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-23,-100,0,success,-21,,,"{""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""French brand"",""Abritel brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""Pattern Email Pattern"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""browser language per account LT 3 times"",""DNS IP ISP per account LT 3 times"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before for the Account"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""New Device (Exact ID)"",""True Ip Rejected This Week (Global)"",""Input Ip Rejected This Week (Global)"",""IF NOT Good Persona 3 Month"",""New Device"",""ImagesDisabled"",""Identity_Negative_History"",""TransparentProxy"",""ProxyTrueOrganizationMismatch"",""ProxyTrueISPMismatch"",""Pattern IF Not Good Persona 3 Month"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""IF Login NOT Consistent"",""NoMobileDevice"",""EU brands"",""French brand:36546376:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
5b701539-2972-40e8-95c1-5bc056fa3d61,2018-03-12 03:56:54.234 UTC,false,vrbo,691ff065573e4a74b34e59d4af9b1d0b,,medium,-27,US,browser_mobile,iOS,safari 0.0,es-xl,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",27,-100,-23,success,-43,mobile gateway,,"{""IP7daysDistanceBelowAverage30Days"",""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""MobileDevice"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Input IP Geo US"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Trust Tag Found Challenge Passed 6 months"",""Account with 3 Consistent Attributes"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""Input IP Score GT 10"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""True Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""Smart ID Traveled 200 miles (Input IP/ Week) "",""IF Smart ID Traveled"",""GT 2 IPGEO a year"",""GT 3 IPGEO a year"",""UUID Traveled 200 miles (Input IP/Week)"",""Over 15 Global Events this Hour (Input IP)"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""TransparentProxy"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple ExactID per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple ScreenRes per Account (2/week) "",""Multiple OS per Account (2/week) "",""DNS Resolver over 1000 miles from True IP"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""NA brand:36546388:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
9e7e1c26-62b3-4f79-b471-6b0a370f444b,2018-03-12 02:21:10.884 UTC,true,homeaway_us,2df851df34d44d4f9bf45e827a734aaa,,low,-4,US,browser_mobile,iOS,safari 0.0,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1",-29,-34,-29,success,-34,mobile gateway,,"{""IP7daysDistanceBelowAverage30Days"",""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""Account is a PM"",""MobileDevice"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Pattern Account is Old"",""Pattern Input IP Geo US"",""HTTP_OS is Linux"",""Browser Language Pattern"",""InputIPGEO GT 2 in a year"",""browser language per account LT 3 times"",""DNS IP ISP per account LT 3 times"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""Multi-User Property Owner"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""Attrb7 seen GT 2 Accounts"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple Browser per Account (2/week) "",""Multiple ExactID per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple ScreenRes per Account (2/week) "",""Multiple OS per Account (2/week) "",""Summary Reasons 3 out of 4"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""NA brand:36546388:"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
